sample	unit	library	flowcell	platform	lane	sample_id	barcode	fq1	fq2	kb1	kb2
22N13829	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13829	22N13829-22N13829-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13829_S82_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13829_S82_L001_R2_001.fastq.gz	2050914.357	2145145.73
22N13837	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13837	22N13837-22N13837-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13837_S84_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13837_S84_L001_R2_001.fastq.gz	2940455.961	3148042.014
22N13838	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13838	22N13838-22N13838-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13838_S85_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13838_S85_L001_R2_001.fastq.gz	3148901.893	3215084.096
22N13839	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13839	22N13839-22N13839-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13839_S86_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13839_S86_L001_R2_001.fastq.gz	2561190.943	2677765.675
22N13840	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13840	22N13840-22N13840-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13840_S87_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13840_S87_L001_R2_001.fastq.gz	2917409.903	3027501.668
22N13843	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13843	22N13843-22N13843-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13843_S88_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13843_S88_L001_R2_001.fastq.gz	2705744.837	2839489.049
22N13844	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13844	22N13844-22N13844-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13844_S89_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13844_S89_L001_R2_001.fastq.gz	3293180.835	3495943.242
22N13845	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13845	22N13845-22N13845-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13845_S90_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13845_S90_L001_R2_001.fastq.gz	2700111.082	2892479.459
22N13846	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13846	22N13846-22N13846-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13846_S91_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13846_S91_L001_R2_001.fastq.gz	3353447.764	3536327.429
22N13847	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13847	22N13847-22N13847-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13847_S92_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13847_S92_L001_R2_001.fastq.gz	2956232.872	3075827.428
22N13848	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13848	22N13848-22N13848-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13848_S93_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13848_S93_L001_R2_001.fastq.gz	2307887.449	2350347.15
22N13849	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13849	22N13849-22N13849-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13849_S94_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13849_S94_L001_R2_001.fastq.gz	3448444.166	3531966.166
22N13850	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13850	22N13850-22N13850-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13850_S95_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13850_S95_L001_R2_001.fastq.gz	2677669.978	2677104.407
22N13851	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13851	22N13851-22N13851-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13851_S96_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13851_S96_L001_R2_001.fastq.gz	3043885.269	3031730.762
22N13852	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13852	22N13852-22N13852-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13852_S97_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13852_S97_L001_R2_001.fastq.gz	2826850.295	2877077.126
22N13853	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13853	22N13853-22N13853-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13853_S98_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13853_S98_L001_R2_001.fastq.gz	2287074.712	2320351.77
22N13854	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13854	22N13854-22N13854-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13854_S99_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13854_S99_L001_R2_001.fastq.gz	2201547.228	2251211.724
22N13856	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13856	22N13856-22N13856-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13856_S100_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13856_S100_L001_R2_001.fastq.gz	2722568.918	2789487.204
22N13857	1	Plate2	HCNWNDSX7	ILLUMINA	1	22N13857	22N13857-22N13857-Plate2	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13857_S101_L001_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate2/22N13857_S101_L001_R2_001.fastq.gz	2792269.371	2896934.233
23N02915	1	Plate4	H7FMMDSXC	ILLUMINA	4	23N02915	23N02915-23N02915-Plate4	data/fastqs/LCWG_Novoseq_LOSH_Plate4_Indiana/23N02915_S186_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate4_Indiana/23N02915_S186_L004_R2_001.fastq.gz	4992689.976	5010526.262
23N02916	1	Plate4	H7FMMDSXC	ILLUMINA	4	23N02916	23N02916-23N02916-Plate4	data/fastqs/LCWG_Novoseq_LOSH_Plate4_Indiana/23N02916_S187_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate4_Indiana/23N02916_S187_L004_R2_001.fastq.gz	5006660.064	5276445.423
23N02920	1	Plate4	H7FMMDSXC	ILLUMINA	4	23N02920	23N02920-23N02920-Plate4	data/fastqs/LCWG_Novoseq_LOSH_Plate4_Indiana/23N02920_S188_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate4_Indiana/23N02920_S188_L004_R2_001.fastq.gz	5325012.044	5521648.552
23N02922	1	Plate4	H7FMMDSXC	ILLUMINA	4	23N02922	23N02922-23N02922-Plate4	data/fastqs/LCWG_Novoseq_LOSH_Plate4_Indiana/23N02922_S189_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate4_Indiana/23N02922_S189_L004_R2_001.fastq.gz	5088503.781	5285115.978
23N02924	1	Plate4	H7FMMDSXC	ILLUMINA	4	23N02924	23N02924-23N02924-Plate4	data/fastqs/LCWG_Novoseq_LOSH_Plate4_Indiana/23N02924_S190_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate4_Indiana/23N02924_S190_L004_R2_001.fastq.gz	5096314.306	5282731.558
22N13583	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13583	22N13583-22N13583-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13583_S58_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13583_S58_L004_R2_001.fastq.gz	4434800.606	4611230.414
22N13584	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13584	22N13584-22N13584-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13584_S59_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13584_S59_L004_R2_001.fastq.gz	293699.584	3351235.706
22N13596	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13596	22N13596-22N13596-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13596_S61_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13596_S61_L004_R2_001.fastq.gz	2241281.824	2408823.359
22N13598	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13598	22N13598-22N13598-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13598_S62_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13598_S62_L004_R2_001.fastq.gz	2604338.951	2693249.157
22N13599	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13599	22N13599-22N13599-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13599_S63_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13599_S63_L004_R2_001.fastq.gz	2846159.045	2992110.078
22N13601	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13601	22N13601-22N13601-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13601_S64_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13601_S64_L004_R2_001.fastq.gz	2263748.344	2308694.171
22N13602	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13602	22N13602-22N13602-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13602_S65_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13602_S65_L004_R2_001.fastq.gz	3181478.585	3306718.416
22N13608	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13608	22N13608-22N13608-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13608_S66_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13608_S66_L004_R2_001.fastq.gz	2806915.977	3070914.488
22N13614	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13614	22N13614-22N13614-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13614_S67_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13614_S67_L004_R2_001.fastq.gz	2279917.225	2427102.335
22N13626	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13626	22N13626-22N13626-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13626_S68_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13626_S68_L004_R2_001.fastq.gz	2316983.053	2406936.067
22N13627	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13627	22N13627-22N13627-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13627_S69_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13627_S69_L004_R2_001.fastq.gz	2093066.356	2204053.89
22N13628	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13628	22N13628-22N13628-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13628_S70_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13628_S70_L004_R2_001.fastq.gz	2402061.932	2525137.075
22N13629	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13629	22N13629-22N13629-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13629_S71_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13629_S71_L004_R2_001.fastq.gz	2626862.877	2727589.069
22N13632	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13632	22N13632-22N13632-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13632_S72_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13632_S72_L004_R2_001.fastq.gz	2012044.733	2066930.348
22N13640	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13640	22N13640-22N13640-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13640_S73_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13640_S73_L004_R2_001.fastq.gz	2079980.365	2163664.271
22N13642	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13642	22N13642-22N13642-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13642_S74_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13642_S74_L004_R2_001.fastq.gz	2249322.291	2397243.476
22N13643	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13643	22N13643-22N13643-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13643_S75_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13643_S75_L004_R2_001.fastq.gz	2437301.201	2509676.915
22N13646	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13646	22N13646-22N13646-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13646_S76_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13646_S76_L004_R2_001.fastq.gz	2226433.727	2365511.448
22N13647	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13647	22N13647-22N13647-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13647_S77_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13647_S77_L004_R2_001.fastq.gz	1798062.546	1827089.241
22N13648	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13648	22N13648-22N13648-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13648_S78_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13648_S78_L004_R2_001.fastq.gz	2577870.095	2700592.487
22N13650	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13650	22N13650-22N13650-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13650_S79_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13650_S79_L004_R2_001.fastq.gz	2268800.015	2305832.282
22N13651	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13651	22N13651-22N13651-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13651_S80_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13651_S80_L004_R2_001.fastq.gz	2384445.752	2360628.803
22N13652	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13652	22N13652-22N13652-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13652_S81_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13652_S81_L004_R2_001.fastq.gz	892700.802	924781.36
22N13654	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13654	22N13654-22N13654-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13654_S82_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13654_S82_L004_R2_001.fastq.gz	1841352.598	1866132.762
22N13655	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13655	22N13655-22N13655-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13655_S83_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13655_S83_L004_R2_001.fastq.gz	2309949.51	2340697.523
22N13656	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13656	22N13656-22N13656-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13656_S84_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13656_S84_L004_R2_001.fastq.gz	3807362.365	3964155.097
22N13657	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13657	22N13657-22N13657-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13657_S85_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13657_S85_L004_R2_001.fastq.gz	1882606.593	1888948.228
22N13660	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13660	22N13660-22N13660-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13660_S86_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13660_S86_L004_R2_001.fastq.gz	2597503.184	2562335.421
22N13661	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13661	22N13661-22N13661-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13661_S87_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13661_S87_L004_R2_001.fastq.gz	1807245.542	1861812.679
22N13663	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13663	22N13663-22N13663-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13663_S88_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13663_S88_L004_R2_001.fastq.gz	2357826.444	2467285.017
22N13664	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13664	22N13664-22N13664-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13664_S89_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13664_S89_L004_R2_001.fastq.gz	1802770.562	1841517.777
22N13666	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13666	22N13666-22N13666-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13666_S90_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13666_S90_L004_R2_001.fastq.gz	2263196.41	2309352.948
22N13667	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13667	22N13667-22N13667-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13667_S91_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13667_S91_L004_R2_001.fastq.gz	2137692.7	2155478.191
22N13669	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13669	22N13669-22N13669-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13669_S92_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13669_S92_L004_R2_001.fastq.gz	5369085.783	5702174.362
22N13673	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13673	22N13673-22N13673-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13673_S93_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13673_S93_L004_R2_001.fastq.gz	4089634.909	4405343.053
22N13684	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13684	22N13684-22N13684-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13684_S94_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13684_S94_L004_R2_001.fastq.gz	1655098.348	1729642.929
22N13685	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13685	22N13685-22N13685-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13685_S95_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13685_S95_L004_R2_001.fastq.gz	2015923.85	2111564.715
22N13686	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13686	22N13686-22N13686-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13686_S96_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13686_S96_L004_R2_001.fastq.gz	2303198.783	2418795.185
22N13687	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13687	22N13687-22N13687-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13687_S97_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13687_S97_L004_R2_001.fastq.gz	2160895.999	2276182.259
22N13688	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13688	22N13688-22N13688-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13688_S98_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13688_S98_L004_R2_001.fastq.gz	2049774.936	2129650.033
22N13689	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13689	22N13689-22N13689-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13689_S99_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13689_S99_L004_R2_001.fastq.gz	2327484.149	2442266.561
22N13690	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13690	22N13690-22N13690-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13690_S100_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13690_S100_L004_R2_001.fastq.gz	2184961.963	2290657.97
22N13691	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13691	22N13691-22N13691-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13691_S101_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13691_S101_L004_R2_001.fastq.gz	1950313.633	2045996.906
22N13692	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13692	22N13692-22N13692-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13692_S102_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13692_S102_L004_R2_001.fastq.gz	2220244.245	2339467.8
22N13693	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13693	22N13693-22N13693-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13693_S103_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13693_S103_L004_R2_001.fastq.gz	1799293.047	1893001.667
22N13697	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13697	22N13697-22N13697-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13697_S104_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13697_S104_L004_R2_001.fastq.gz	2634585.759	2811121.006
22N13700	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13700	22N13700-22N13700-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13700_S105_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13700_S105_L004_R2_001.fastq.gz	2180110.617	2235111.709
22N13701	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13701	22N13701-22N13701-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13701_S106_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13701_S106_L004_R2_001.fastq.gz	1956503.206	1965814.885
22N13702	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13702	22N13702-22N13702-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13702_S107_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13702_S107_L004_R2_001.fastq.gz	2109900.349	2086947.519
22N13703	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13703	22N13703-22N13703-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13703_S108_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13703_S108_L004_R2_001.fastq.gz	1653246.433	1670109.968
22N13704	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13704	22N13704-22N13704-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13704_S109_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13704_S109_L004_R2_001.fastq.gz	1696798.71	1736476.764
22N13706	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13706	22N13706-22N13706-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13706_S110_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13706_S110_L004_R2_001.fastq.gz	1604631.264	1619633.428
22N13707	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13707	22N13707-22N13707-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13707_S111_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13707_S111_L004_R2_001.fastq.gz	2001917.493	2073537.052
22N13708	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13708	22N13708-22N13708-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13708_S112_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13708_S112_L004_R2_001.fastq.gz	1054710.138	1078686.488
22N13710	1	Plate1	HC53KDSX7	ILLUMINA	4	22N13710	22N13710-22N13710-Plate1	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13710_S113_L004_R1_001.fastq.gz	data/fastqs/LCWG_Novoseq_LOSH_Plate1/LOSH_001_22N13710_S113_L004_R2_001.fastq.gz	1521541.934	1584221.134
